Customer ID,Product ID,Purchase Quantity,Unit Price,Discount,Payment Method,Date of Purchase,Sales Channel,Payment Status,Unit Price,Discount,Name,Age,Gender,Income Level,Loyalty Score,Customer Segment,Location
357,23,4,,,Cash,2022-08-14,In-store,Completed,73.65275561525253,0,Customer_357,48,Male,Medium,87.07534503372591,Gold,City C
368,7,4,,,Credit Card,2023-08-09,In-store,Completed,231.88401747481748,15,Customer_368,59,Male,Medium,43.5583314812933,Silver,City B
429,9,1,,,Wallet,2024-03-29,In-store,Completed,36.55308824280915,15,Customer_429,34,Female,Medium,70.90462617224327,Gold,City A
318,1,3,,,Credit Card,2022-06-18,Online,Completed,275.45931069253055,5,Customer_318,62,Female,Low,86.79182945200222,Silver,City C
295,26,4,,,Wallet,2024-01-31,In-store,Completed,122.72573260089811,5,Customer_295,19,Female,High,84.41704489691972,Gold,City B
480,38,2,,,Credit Card,2024-03-02,In-store,Completed,36.79507170839833,10,Customer_480,51,Female,Medium,99.12559937021884,Silver,City C
314,38,4,,,Credit Card,2022-06-01,In-store,Completed,36.79507170839833,10,Customer_314,63,Male,Low,96.51186964360456,Gold,City C
500,44,4,,,Wallet,2022-08-12,Online,Completed,278.98167496719196,20,Customer_500,50,Male,Low,65.08773690471942,Silver,City A
209,22,1,,,Wallet,2023-05-19,In-store,Completed,38.376680486258245,20,Customer_209,40,Male,High,24.710323401014644,Silver,City C
355,44,4,,,Credit Card,2024-01-07,In-store,Completed,278.98167496719196,20,Customer_355,42,Female,Medium,97.71741842213173,Silver,City B
485,10,4,,,Wallet,2023-07-04,In-store,Completed,207.59477625782523,10,Customer_485,18,Male,Low,27.416066655980586,Platinum,City A
211,6,2,,,Credit Card,2022-02-13,Online,Pending,107.7580307569193,20,Customer_211,49,Female,Medium,87.17835665922017,Silver,City C
192,17,4,,,Wallet,2023-11-28,Online,Completed,281.559163561776,20,Customer_192,59,Female,Medium,54.12963353010704,Gold,City B
44,50,2,,,Credit Card,2023-05-19,Online,Completed,106.47171189906015,0,Customer_44,21,Female,Low,75.27166395576413,Gold,City A
29,38,4,,,Credit Card,2022-08-29,Online,Completed,36.79507170839833,10,Customer_29,42,Female,Low,82.46809659251491,Platinum,City B
59,24,4,,,Credit Card,2024-04-22,Online,Completed,219.36316887958816,10,Customer_59,34,Female,Low,61.69269183757422,Gold,City B
71,10,3,,,Cash,2022-12-17,In-store,Completed,207.59477625782523,10,Customer_71,51,Male,Low,63.26218931339481,Gold,City C
92,8,4,,,Wallet,2023-12-23,Online,Completed,164.58327789050227,20,Customer_92,32,Male,Low,32.36102191495412,Platinum,City B
265,21,2,,,Credit Card,2022-01-23,In-store,Pending,50.3279240674261,10,Customer_265,19,Female,Medium,44.53052550026655,Silver,City A
383,6,2,,,Cash,2023-09-28,Online,Completed,107.7580307569193,20,Customer_383,30,Male,Medium,60.34485933813779,Silver,City C
220,21,1,,,Credit Card,2023-08-21,Online,Completed,50.3279240674261,10,Customer_220,49,Male,Medium,71.92017782722638,Silver,City A
390,39,1,,,Cash,2022-02-12,Online,Completed,174.0613724896272,20,Customer_390,63,Male,Medium,47.9181877629731,Platinum,City A
413,24,3,,,Credit Card,2023-04-11,In-store,Completed,219.36316887958816,10,Customer_413,61,Male,High,48.58717591863256,Silver,City C
442,33,2,,,Credit Card,2022-02-09,In-store,Completed,105.91538138969257,20,Customer_442,49,Female,Medium,88.42064633484078,Platinum,City B
401,18,2,,,Cash,2022-10-30,In-store,Completed,79.70721904034463,5,Customer_401,39,Female,High,95.55236959549347,Gold,City C
400,28,2,,,Cash,2023-11-12,Online,Completed,54.59011952271367,5,Customer_400,40,Male,High,71.81230762264944,Platinum,City A
215,32,3,,,Wallet,2022-06-24,Online,Completed,102.82650440491234,15,Customer_215,19,Female,Medium,18.211791568869927,Silver,City B
479,12,2,,,Wallet,2023-06-16,Online,Completed,238.70034880107426,10,Customer_479,53,Female,High,69.24361513243696,Gold,City C
387,48,1,,,Cash,2023-04-06,Online,Completed,62.80542454383753,0,Customer_387,37,Male,High,37.978578017922985,Silver,City B
277,42,3,,,Wallet,2023-09-13,Online,Completed,237.17102225959346,20,Customer_277,37,Female,Low,96.98210450785447,Silver,City C
64,27,1,,,Cash,2022-07-12,Online,Completed,88.67008771113203,0,Customer_64,23,Female,High,53.99853797158555,Platinum,City A
346,10,1,,,Wallet,2022-09-01,In-store,Completed,207.59477625782523,10,Customer_346,48,Male,Low,67.65133857772466,Platinum,City C
292,46,3,,,Credit Card,2024-04-15,In-store,Completed,131.607990959633,15,Customer_292,35,Female,Medium,73.64020150656405,Silver,City A
490,42,4,,,Wallet,2022-10-07,Online,Completed,237.17102225959346,20,Customer_490,41,Female,High,32.33715621155208,Silver,City A
485,32,4,,,Credit Card,2024-01-10,In-store,Completed,102.82650440491234,15,Customer_485,18,Male,Low,27.416066655980586,Platinum,City A
245,42,1,,,Credit Card,2022-02-05,In-store,Completed,237.17102225959346,20,Customer_245,49,Female,Low,90.07018640112585,Silver,City A
470,26,4,,,Wallet,2023-07-11,In-store,Completed,122.72573260089811,5,Customer_470,38,Female,Low,39.09059959055147,Gold,City B
62,25,2,,,Cash,2024-06-16,Online,Completed,101.43359031385688,15,Customer_62,21,Male,Medium,25.98035810641598,Silver,City C
426,11,3,,,Credit Card,2023-06-24,Online,Completed,131.0123186571357,15,Customer_426,59,Male,Medium,68.11178539649828,Gold,City A
332,23,1,,,Credit Card,2022-06-03,Online,Completed,73.65275561525253,0,Customer_332,52,Male,High,44.375021930457116,Silver,City A
170,34,2,,,Wallet,2022-01-23,Online,Completed,135.1463883479689,0,Customer_170,45,Male,Medium,70.2464970544104,Silver,City A
445,40,4,,,Cash,2023-12-20,In-store,Completed,53.42950189417818,5,Customer_445,62,Male,Medium,61.09809888509917,Gold,City C
269,23,2,,,Cash,2022-04-01,Online,Completed,73.65275561525253,0,Customer_269,54,Female,Low,16.352387258502276,Silver,City A
267,29,4,,,Wallet,2023-01-25,Online,Completed,149.64609059520464,10,Customer_267,29,Female,Low,35.92333693997657,Platinum,City A
54,31,1,,,Cash,2022-12-25,Online,Completed,245.24614698099455,20,Customer_54,61,Female,Low,81.79670241190622,Gold,City C
16,7,2,,,Wallet,2023-07-04,In-store,Completed,231.88401747481748,15,Customer_16,20,Female,Medium,40.845321307069874,Gold,City A
8,40,3,,,Wallet,2022-08-16,In-store,Completed,53.42950189417818,5,Customer_8,36,Male,Medium,12.951492128280417,Platinum,City C
104,33,1,,,Wallet,2022-07-21,In-store,Pending,105.91538138969257,20,Customer_104,34,Female,High,22.07696127887604,Gold,City A
59,21,2,,,Credit Card,2022-12-16,In-store,Completed,50.3279240674261,10,Customer_59,34,Female,Low,61.69269183757422,Gold,City B
313,2,2,,,Credit Card,2024-03-31,In-store,Completed,110.16531494991115,20,Customer_313,39,Female,Medium,98.66301229588468,Platinum,City C
40,18,4,,,Credit Card,2024-02-05,Online,Completed,79.70721904034463,5,Customer_40,38,Female,Medium,83.7013328363672,Gold,City C
237,47,1,,,Wallet,2022-02-07,In-store,Completed,62.26143112140187,20,Customer_237,20,Male,Medium,98.76495637360578,Gold,City A
443,33,1,,,Credit Card,2024-01-03,In-store,Pending,105.91538138969257,20,Customer_443,42,Male,High,22.807977194893247,Silver,City B
386,37,1,,,Credit Card,2023-05-15,Online,Completed,146.65669653805293,10,Customer_386,62,Male,Low,46.34940438005724,Silver,City C
94,34,1,,,Credit Card,2023-11-30,Online,Completed,135.1463883479689,0,Customer_94,18,Male,High,77.04074178077931,Silver,City C
222,20,4,,,Wallet,2022-02-12,Online,Completed,158.9325863983742,15,Customer_222,28,Male,Low,99.63339160567419,Silver,City C
204,35,3,,,Wallet,2024-05-20,In-store,Completed,138.7970688154731,20,Customer_204,54,Female,Medium,64.35776951965249,Gold,City C
138,50,1,,,Wallet,2023-09-18,Online,Completed,106.47171189906015,0,Customer_138,31,Male,Medium,61.665031452073805,Gold,City C
300,18,4,,,Credit Card,2024-02-11,In-store,Completed,79.70721904034463,5,Customer_300,50,Female,Low,11.191961939772789,Silver,City B
395,46,3,,,Cash,2023-06-01,Online,Completed,131.607990959633,15,Customer_395,32,Male,Medium,58.017236922733225,Gold,City A
207,24,3,,,Credit Card,2022-03-09,In-store,Completed,219.36316887958816,10,Customer_207,19,Male,Low,8.162998203058958,Platinum,City A
336,8,4,,,Credit Card,2024-01-10,In-store,Completed,164.58327789050227,20,Customer_336,47,Female,High,83.81152896481102,Gold,City C
81,30,1,,,Wallet,2022-05-03,In-store,Completed,39.04712475719107,20,Customer_81,38,Female,Medium,34.588305695295674,Gold,City A
218,44,3,,,Wallet,2023-11-16,In-store,Completed,278.98167496719196,20,Customer_218,49,Male,Medium,49.8195716453139,Silver,City C
2,10,1,,,Credit Card,2022-12-02,Online,Completed,207.59477625782523,10,Customer_2,46,Male,Low,53.69744228934136,Silver,City A
178,23,1,,,Credit Card,2022-06-02,Online,Completed,73.65275561525253,0,Customer_178,56,Female,High,7.857849715502074,Gold,City B
396,49,2,,,Cash,2024-02-18,In-store,Completed,253.8389333684991,15,Customer_396,45,Female,High,53.360254672687844,Platinum,City B
371,11,1,,,Cash,2023-10-31,Online,Completed,131.0123186571357,15,Customer_371,34,Female,Low,54.448909796084955,Silver,City B
346,2,2,,,Wallet,2022-06-11,In-store,Completed,110.16531494991115,20,Customer_346,48,Male,Low,67.65133857772466,Platinum,City C
279,26,3,,,Cash,2022-08-02,Online,Completed,122.72573260089811,5,Customer_279,50,Male,Medium,23.605046334646396,Silver,City A
146,36,4,,,Cash,2023-01-11,Online,Completed,220.44713346786494,15,Customer_146,30,Female,Medium,49.15945467414369,Platinum,City B
318,33,2,,,Wallet,2023-03-19,In-store,Completed,105.91538138969257,20,Customer_318,62,Female,Low,86.79182945200222,Silver,City C
224,47,4,,,Cash,2023-02-27,In-store,Failed,62.26143112140187,20,Customer_224,55,Female,Medium,65.03256863469369,Platinum,City C
369,13,3,,,Credit Card,2023-06-22,Online,Completed,150.85767256886348,0,Customer_369,19,Female,Medium,81.78342161750216,Gold,City A
384,40,1,,,Cash,2024-03-14,In-store,Completed,53.42950189417818,5,Customer_384,24,Female,Low,66.82127985550163,Gold,City A
62,25,3,,,Wallet,2023-12-02,Online,Completed,101.43359031385688,15,Customer_62,21,Male,Medium,25.98035810641598,Silver,City C
294,4,4,,,Credit Card,2023-09-26,Online,Completed,105.36670373919704,5,Customer_294,35,Male,High,47.46308757498139,Gold,City C
239,42,3,,,Cash,2022-08-18,Online,Completed,237.17102225959346,20,Customer_239,53,Female,Low,86.70314961224486,Gold,City B
195,19,1,,,Credit Card,2022-02-28,In-store,Completed,247.19577713695494,10,Customer_195,32,Female,High,71.40869321324278,Platinum,City C
166,18,3,,,Credit Card,2022-04-06,In-store,Completed,79.70721904034463,5,Customer_166,59,Male,Medium,98.66625932671465,Gold,City C
451,37,1,,,Cash,2022-09-19,Online,Completed,146.65669653805293,10,Customer_451,46,Male,Medium,78.05255152438619,Gold,City A
222,30,2,,,Cash,2022-12-20,In-store,Completed,39.04712475719107,20,Customer_222,28,Male,Low,99.63339160567419,Silver,City C
61,19,4,,,Wallet,2022-11-08,In-store,Completed,247.19577713695494,10,Customer_61,57,Female,Low,63.18135270166684,Silver,City A
129,23,1,,,Wallet,2022-05-16,Online,Completed,73.65275561525253,0,Customer_129,18,Male,Medium,86.86231679556109,Silver,City C
478,16,1,,,Credit Card,2024-05-11,In-store,Completed,55.62990842810848,10,Customer_478,22,Female,Low,71.75977656581762,Platinum,City B
173,1,3,,,Wallet,2024-03-05,In-store,Completed,275.45931069253055,5,Customer_173,37,Female,Low,32.64613082439919,Silver,City B
480,12,2,,,Credit Card,2023-04-18,Online,Completed,238.70034880107426,10,Customer_480,51,Female,Medium,99.12559937021884,Silver,City C
156,24,1,,,Credit Card,2023-09-24,In-store,Completed,219.36316887958816,10,Customer_156,32,Male,High,47.99388347171235,Silver,City B
405,34,2,,,Wallet,2023-03-06,Online,Completed,135.1463883479689,0,Customer_405,59,Female,Low,64.7474714154603,Platinum,City C
378,8,2,,,Wallet,2023-06-21,In-store,Completed,164.58327789050227,20,Customer_378,59,Female,High,44.86936226225306,Gold,City C
110,18,3,,,Wallet,2024-05-03,In-store,Completed,79.70721904034463,5,Customer_110,59,Female,Low,15.105789178090024,Gold,City C
269,48,1,,,Cash,2022-05-26,Online,Completed,62.80542454383753,0,Customer_269,54,Female,Low,16.352387258502276,Silver,City A
411,5,3,,,Credit Card,2023-06-08,Online,Completed,16.826714508702203,0,Customer_411,25,Male,High,35.16226872396344,Silver,City A
356,26,4,,,Credit Card,2022-03-28,In-store,Completed,122.72573260089811,5,Customer_356,59,Male,Low,40.690796072287064,Silver,City C
391,30,4,,,Credit Card,2022-04-19,Online,Pending,39.04712475719107,20,Customer_391,33,Male,High,2.5642065806435688,Gold,City A
278,13,1,,,Wallet,2023-02-27,Online,Completed,150.85767256886348,0,Customer_278,41,Male,Low,45.37895413836392,Silver,City A
74,19,2,,,Wallet,2022-12-11,In-store,Completed,247.19577713695494,10,Customer_74,31,Male,Medium,93.72284872364511,Platinum,City B
487,29,1,,,Wallet,2022-09-23,Online,Completed,149.64609059520464,10,Customer_487,62,Male,Medium,8.565824959643054,Silver,City C
437,3,1,,,Wallet,2024-01-04,In-store,Completed,125.54741293238402,10,Customer_437,29,Female,High,4.341253285481916,Platinum,City B
463,26,4,,,Wallet,2023-08-09,In-store,Completed,122.72573260089811,5,Customer_463,47,Female,High,21.673980009077564,Gold,City B
207,40,4,,,Cash,2023-05-09,Online,Pending,53.42950189417818,5,Customer_207,19,Male,Low,8.162998203058958,Platinum,City A
388,12,2,,,Wallet,2022-11-29,In-store,Pending,238.70034880107426,10,Customer_388,18,Male,Medium,86.33336495718252,Silver,City B
480,2,2,,,Credit Card,2024-04-01,Online,Completed,110.16531494991115,20,Customer_480,51,Female,Medium,99.12559937021884,Silver,City C
279,11,1,,,Wallet,2023-02-17,In-store,Completed,131.0123186571357,15,Customer_279,50,Male,Medium,23.605046334646396,Silver,City A
375,44,3,,,Credit Card,2023-09-06,Online,Completed,278.98167496719196,20,Customer_375,60,Female,Medium,39.61726916092554,Silver,City C
326,28,1,,,Wallet,2023-10-11,Online,Completed,54.59011952271367,5,Customer_326,45,Male,High,70.46807627366466,Platinum,City C
472,18,2,,,Wallet,2022-07-10,In-store,Completed,79.70721904034463,5,Customer_472,53,Male,High,49.67668588591694,Platinum,City B
340,13,3,,,Credit Card,2022-05-22,Online,Completed,150.85767256886348,0,Customer_340,52,Male,Medium,61.78472402012139,Gold,City C
357,37,4,,,Credit Card,2024-05-18,Online,Completed,146.65669653805293,10,Customer_357,48,Male,Medium,87.07534503372591,Gold,City C
340,22,2,,,Credit Card,2022-03-14,Online,Completed,38.376680486258245,20,Customer_340,52,Male,Medium,61.78472402012139,Gold,City C
204,12,2,,,Credit Card,2024-04-19,In-store,Completed,238.70034880107426,10,Customer_204,54,Female,Medium,64.35776951965249,Gold,City C
161,2,3,,,Cash,2022-06-16,In-store,Completed,110.16531494991115,20,Customer_161,49,Female,Low,77.98509888933498,Platinum,City C
28,37,2,,,Credit Card,2022-06-17,Online,Completed,146.65669653805293,10,Customer_28,61,Male,Medium,59.24077846595176,Silver,City A
392,7,2,,,Wallet,2023-07-20,Online,Completed,231.88401747481748,15,Customer_392,31,Male,Medium,34.12478276261564,Platinum,City B
257,26,2,,,Wallet,2022-09-16,In-store,Completed,122.72573260089811,5,Customer_257,40,Female,High,17.968310887024195,Platinum,City A
165,26,2,,,Cash,2023-03-15,In-store,Completed,122.72573260089811,5,Customer_165,19,Female,Low,24.204501586252746,Silver,City C
63,24,2,,,Credit Card,2022-04-21,In-store,Pending,219.36316887958816,10,Customer_63,19,Male,Medium,63.40057030996113,Silver,City A
22,12,2,,,Wallet,2024-01-14,Online,Pending,238.70034880107426,10,Customer_22,55,Female,Medium,22.018320194981133,Platinum,City A
70,16,2,,,Cash,2023-11-04,In-store,Completed,55.62990842810848,10,Customer_70,61,Female,Low,34.187216603868606,Platinum,City C
381,23,2,,,Wallet,2024-05-13,Online,Completed,73.65275561525253,0,Customer_381,42,Female,Low,22.726962726315147,Platinum,City A
405,40,4,,,Cash,2024-04-18,In-store,Completed,53.42950189417818,5,Customer_405,59,Female,Low,64.7474714154603,Platinum,City C
96,9,2,,,Cash,2023-06-15,Online,Completed,36.55308824280915,15,Customer_96,24,Male,High,44.590270637674834,Silver,City C
163,32,4,,,Credit Card,2022-10-17,In-store,Completed,102.82650440491234,15,Customer_163,39,Male,Medium,48.0506947257829,Platinum,City C
79,15,4,,,Cash,2023-07-16,Online,Completed,38.9069268208059,20,Customer_79,40,Male,Medium,6.73506014687717,Platinum,City B
5,37,1,,,Wallet,2023-05-25,In-store,Completed,146.65669653805293,10,Customer_5,25,Male,Low,9.148683739775487,Gold,City B
316,13,1,,,Wallet,2022-06-24,In-store,Completed,150.85767256886348,0,Customer_316,55,Male,Medium,95.18117854232389,Gold,City A
120,5,4,,,Credit Card,2022-10-29,Online,Completed,16.826714508702203,0,Customer_120,40,Male,High,22.995460589108617,Platinum,City A
302,11,4,,,Credit Card,2023-11-27,In-store,Completed,131.0123186571357,15,Customer_302,50,Female,Medium,5.708685608931486,Gold,City A
178,10,2,,,Cash,2022-07-04,In-store,Failed,207.59477625782523,10,Customer_178,56,Female,High,7.857849715502074,Gold,City B
176,13,1,,,Credit Card,2022-12-05,In-store,Completed,150.85767256886348,0,Customer_176,45,Male,Medium,35.06269312091808,Gold,City A
390,41,3,,,Wallet,2023-05-25,In-store,Completed,18.319800343234036,10,Customer_390,63,Male,Medium,47.9181877629731,Platinum,City A
217,46,1,,,Wallet,2024-03-29,Online,Completed,131.607990959633,15,Customer_217,43,Female,Medium,65.87077755008761,Gold,City B
56,50,4,,,Credit Card,2022-11-06,Online,Completed,106.47171189906015,0,Customer_56,64,Male,Low,50.746773376083624,Gold,City A
366,15,4,,,Credit Card,2023-05-22,In-store,Completed,38.9069268208059,20,Customer_366,19,Female,Low,76.22851347766158,Gold,City B
187,42,2,,,Credit Card,2022-12-12,Online,Completed,237.17102225959346,20,Customer_187,25,Male,Medium,63.64302495436367,Gold,City B
232,7,2,,,Cash,2022-03-22,Online,Completed,231.88401747481748,15,Customer_232,50,Male,High,72.7169069766308,Platinum,City B
255,40,1,,,Cash,2023-01-09,Online,Completed,53.42950189417818,5,Customer_255,45,Female,Low,71.58249646820886,Platinum,City C
413,28,2,,,Wallet,2022-06-05,Online,Completed,54.59011952271367,5,Customer_413,61,Male,High,48.58717591863256,Silver,City C
455,32,3,,,Cash,2024-02-26,Online,Completed,102.82650440491234,15,Customer_455,33,Male,Low,66.75498992914704,Gold,City A
104,35,3,,,Cash,2024-03-05,In-store,Completed,138.7970688154731,20,Customer_104,34,Female,High,22.07696127887604,Gold,City A
77,15,2,,,Cash,2023-03-08,Online,Completed,38.9069268208059,20,Customer_77,25,Male,Medium,30.096356694681624,Silver,City A
230,48,3,,,Cash,2023-05-15,In-store,Completed,62.80542454383753,0,Customer_230,28,Female,Medium,46.26229567393163,Gold,City C
402,36,3,,,Wallet,2024-01-31,Online,Completed,220.44713346786494,15,Customer_402,42,Female,Low,1.823258267636163,Gold,City B
258,21,1,,,Credit Card,2022-05-27,In-store,Completed,50.3279240674261,10,Customer_258,48,Female,High,23.754332492387764,Gold,City C
264,6,3,,,Wallet,2023-04-26,In-store,Completed,107.7580307569193,20,Customer_264,43,Female,Low,87.07499012725114,Platinum,City B
331,1,4,,,Cash,2023-03-11,In-store,Completed,275.45931069253055,5,Customer_331,21,Male,Medium,67.26021182251263,Platinum,City A
481,4,4,,,Credit Card,2023-06-03,Online,Completed,105.36670373919704,5,Customer_481,48,Male,Medium,12.839428945412523,Gold,City B
182,11,1,,,Credit Card,2023-10-31,Online,Completed,131.0123186571357,15,Customer_182,30,Female,Medium,68.94649691372658,Gold,City A
381,44,2,,,Credit Card,2023-11-14,In-store,Completed,278.98167496719196,20,Customer_381,42,Female,Low,22.726962726315147,Platinum,City A
256,26,1,,,Wallet,2022-03-10,In-store,Completed,122.72573260089811,5,Customer_256,42,Female,Low,90.9032520665641,Gold,City A
38,37,2,,,Credit Card,2023-08-29,Online,Completed,146.65669653805293,10,Customer_38,54,Female,Medium,86.72942009598023,Silver,City B
176,23,2,,,Wallet,2024-05-30,Online,Completed,73.65275561525253,0,Customer_176,45,Male,Medium,35.06269312091808,Gold,City A
27,29,2,,,Wallet,2024-05-24,In-store,Completed,149.64609059520464,10,Customer_27,39,Female,Low,48.0586577326648,Gold,City B
276,21,2,,,Cash,2024-06-06,Online,Completed,50.3279240674261,10,Customer_276,20,Male,Low,13.087366071834982,Platinum,City B
140,48,2,,,Cash,2022-07-05,Online,Completed,62.80542454383753,0,Customer_140,44,Female,High,48.152235151255006,Platinum,City A
299,45,1,,,Credit Card,2023-11-13,Online,Completed,122.11584860153309,10,Customer_299,53,Female,Medium,20.584121003676824,Platinum,City C
445,45,2,,,Credit Card,2022-07-23,Online,Completed,122.11584860153309,10,Customer_445,62,Male,Medium,61.09809888509917,Gold,City C
287,49,3,,,Cash,2023-07-08,Online,Completed,253.8389333684991,15,Customer_287,52,Male,Low,61.714498660403,Platinum,City B
91,27,3,,,Wallet,2022-01-13,Online,Completed,88.67008771113203,0,Customer_91,46,Female,Medium,2.2123551528997254,Platinum,City C
480,39,2,,,Wallet,2023-10-28,In-store,Completed,174.0613724896272,20,Customer_480,51,Female,Medium,99.12559937021884,Silver,City C
61,40,3,,,Cash,2022-10-01,In-store,Completed,53.42950189417818,5,Customer_61,57,Female,Low,63.18135270166684,Silver,City A
458,13,4,,,Wallet,2022-10-25,In-store,Completed,150.85767256886348,0,Customer_458,46,Female,Low,45.17676787372291,Silver,City C
451,23,1,,,Cash,2022-02-20,In-store,Completed,73.65275561525253,0,Customer_451,46,Male,Medium,78.05255152438619,Gold,City A
365,16,1,,,Cash,2023-05-15,In-store,Completed,55.62990842810848,10,Customer_365,40,Female,Medium,80.78459419412586,Gold,City B
347,30,2,,,Credit Card,2023-01-04,In-store,Completed,39.04712475719107,20,Customer_347,52,Male,Low,21.567515239771716,Gold,City C
163,4,2,,,Credit Card,2023-12-25,Online,Completed,105.36670373919704,5,Customer_163,39,Male,Medium,48.0506947257829,Platinum,City C
351,40,4,,,Cash,2023-10-18,Online,Completed,53.42950189417818,5,Customer_351,40,Male,Low,10.659303030799073,Silver,City B
143,16,2,,,Credit Card,2022-12-23,In-store,Completed,55.62990842810848,10,Customer_143,32,Male,Low,68.55652872289714,Platinum,City B
400,31,3,,,Cash,2022-01-03,In-store,Completed,245.24614698099455,20,Customer_400,40,Male,High,71.81230762264944,Platinum,City A
253,42,4,,,Wallet,2022-09-11,In-store,Completed,237.17102225959346,20,Customer_253,18,Female,Medium,73.3113022415281,Silver,City C
269,25,3,,,Wallet,2023-04-20,Online,Completed,101.43359031385688,15,Customer_269,54,Female,Low,16.352387258502276,Silver,City A
369,44,1,,,Wallet,2024-04-26,Online,Completed,278.98167496719196,20,Customer_369,19,Female,Medium,81.78342161750216,Gold,City A
291,12,3,,,Wallet,2023-05-21,Online,Completed,238.70034880107426,10,Customer_291,46,Male,Low,3.667142693354297,Silver,City B
500,26,1,,,Cash,2022-09-13,Online,Completed,122.72573260089811,5,Customer_500,50,Male,Low,65.08773690471942,Silver,City A
459,37,3,,,Wallet,2023-09-02,In-store,Completed,146.65669653805293,10,Customer_459,31,Female,Low,58.66084631754741,Silver,City B
187,48,1,,,Wallet,2023-11-16,In-store,Completed,62.80542454383753,0,Customer_187,25,Male,Medium,63.64302495436367,Gold,City B
405,33,2,,,Wallet,2022-05-30,In-store,Failed,105.91538138969257,20,Customer_405,59,Female,Low,64.7474714154603,Platinum,City C
499,28,3,,,Wallet,2023-05-03,In-store,Completed,54.59011952271367,5,Customer_499,52,Male,High,88.00790875614582,Platinum,City C
438,9,1,,,Cash,2022-10-06,Online,Failed,36.55308824280915,15,Customer_438,18,Male,Low,63.31513755940223,Gold,City A
459,12,3,,,Wallet,2022-02-28,Online,Completed,238.70034880107426,10,Customer_459,31,Female,Low,58.66084631754741,Silver,City B
414,5,4,,,Credit Card,2023-03-22,In-store,Completed,16.826714508702203,0,Customer_414,22,Female,Medium,25.677656772050796,Gold,City C
304,28,2,,,Credit Card,2022-04-23,Online,Completed,54.59011952271367,5,Customer_304,38,Male,Medium,93.66056922949615,Gold,City B
291,35,1,,,Credit Card,2024-04-15,Online,Completed,138.7970688154731,20,Customer_291,46,Male,Low,3.667142693354297,Silver,City B
86,5,4,,,Credit Card,2024-01-25,Online,Completed,16.826714508702203,0,Customer_86,41,Male,Medium,96.88778552856915,Gold,City A
166,34,3,,,Credit Card,2024-04-01,Online,Completed,135.1463883479689,0,Customer_166,59,Male,Medium,98.66625932671465,Gold,City C
415,46,4,,,Credit Card,2023-07-23,In-store,Completed,131.607990959633,15,Customer_415,56,Female,High,28.487290196192284,Platinum,City A
462,34,3,,,Cash,2023-05-04,Online,Completed,135.1463883479689,0,Customer_462,64,Female,Low,86.27970775432286,Silver,City B
408,13,2,,,Credit Card,2023-02-11,In-store,Completed,150.85767256886348,0,Customer_408,60,Female,Low,92.70345447963066,Gold,City A
114,39,4,,,Wallet,2023-01-02,Online,Completed,174.0613724896272,20,Customer_114,24,Male,High,63.85259476640856,Silver,City C
433,42,2,,,Credit Card,2022-03-01,Online,Completed,237.17102225959346,20,Customer_433,54,Female,High,96.29268752375798,Silver,City A
480,45,1,,,Cash,2022-11-25,In-store,Failed,122.11584860153309,10,Customer_480,51,Female,Medium,99.12559937021884,Silver,City C
356,48,3,,,Credit Card,2023-12-29,In-store,Completed,62.80542454383753,0,Customer_356,59,Male,Low,40.690796072287064,Silver,City C
416,14,3,,,Wallet,2023-04-14,Online,Completed,151.76776441247569,15,Customer_416,21,Male,High,30.728996492628657,Platinum,City B
183,11,2,,,Wallet,2024-01-15,Online,Completed,131.0123186571357,15,Customer_183,58,Female,Low,80.05866991090829,Silver,City B
207,42,2,,,Cash,2023-07-21,In-store,Failed,237.17102225959346,20,Customer_207,19,Male,Low,8.162998203058958,Platinum,City A
256,38,1,,,Cash,2024-06-03,Online,Completed,36.79507170839833,10,Customer_256,42,Female,Low,90.9032520665641,Gold,City A
235,4,4,,,Cash,2023-12-21,Online,Completed,105.36670373919704,5,Customer_235,33,Female,Low,34.59349925469629,Silver,City B
442,33,3,,,Cash,2022-03-04,In-store,Completed,105.91538138969257,20,Customer_442,49,Female,Medium,88.42064633484078,Platinum,City B
355,7,3,,,Credit Card,2022-07-03,Online,Pending,231.88401747481748,15,Customer_355,42,Female,Medium,97.71741842213173,Silver,City B
3,41,1,,,Credit Card,2022-11-07,Online,Completed,18.319800343234036,10,Customer_3,32,Male,High,59.293993484170315,Gold,City A
208,8,1,,,Wallet,2024-03-03,Online,Completed,164.58327789050227,20,Customer_208,45,Female,Medium,6.03520839905638,Silver,City A
197,37,2,,,Cash,2023-06-22,Online,Completed,146.65669653805293,10,Customer_197,49,Male,Medium,33.94501925428061,Gold,City A
341,10,2,,,Cash,2022-06-26,Online,Completed,207.59477625782523,10,Customer_341,58,Female,Low,86.89049844787182,Silver,City B
125,43,4,,,Credit Card,2023-07-29,In-store,Completed,195.19300158534787,15,Customer_125,57,Male,Medium,86.4358249839637,Silver,City B
138,15,1,,,Cash,2023-03-05,Online,Completed,38.9069268208059,20,Customer_138,31,Male,Medium,61.665031452073805,Gold,City C
339,38,4,,,Wallet,2022-03-14,In-store,Completed,36.79507170839833,10,Customer_339,23,Male,Medium,49.71747640084273,Gold,City A
25,15,1,,,Wallet,2024-04-26,In-store,Completed,38.9069268208059,20,Customer_25,50,Male,Medium,85.12069140487687,Gold,City B
